OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,SteamRatio,ElectricityRatio,NaturalGasRatio,SurfacePerBuilding,SurfacePerFloor,ParkingRatio,BuildingRatio
51,NonResidential,K-12 School,Eckstein Middle,NORTHEAST,1950,1.0,2,175565,0,175565,K-12 School,182861.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,88.0,35.0,55.0,6399127.5,0.0,1599684.0,4799443.0,Error - Correct Default Data,266.05,1.52,0.0,0.24998470494610397,0.7500152169182439,175565.0,87782.5,0.0,1.0
52,NonResidential,Small- and Mid-Sized Office,SBC52,BALLARD,1961,1.0,2,94900,0,94900,Office,55586.0,Non-Refrigerated Warehouse,39314.0,Inconnu,14923.139939614732,57.0,65.19999695,163.0,6186461.5,0.0,4291585.0,1894876.0,Compliant,130.56,1.38,0.0,0.6937059254308784,0.30629399374747585,94900.0,47450.0,0.0,1.0
53,NonResidential,Small- and Mid-Sized Office,El Centro de la Raza,GREATER DUWAMISH,1900,1.0,2,52554,0,52554,Office,51029.0,Other - Education,7849.0,Inconnu,14923.139939614732,83.0,50.09999847,108.6999969,2951331.25,0.0,1579749.0,1371582.0,Compliant,83.86,1.6,0.0,0.5352665852062523,0.4647333300862111,52554.0,26277.0,0.0,1.0
54,NonResidential,K-12 School,Blanchet High School,NORTHWEST,1954,1.0,3,175015,0,175015,K-12 School,175015.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,95.0,40.0,74.0,6994740.5,0.0,2679739.0,4315001.0,Compliant,247.85,1.42,0.0,0.3831077078556381,0.6168922206620817,175015.0,58338.333333333336,0.0,1.0
55,NonResidential,Self-Storage Facility,Vine Street,DOWNTOWN,1911,1.0,3,70586,0,70586,Self-Storage Facility,38439.0,Vocational School,28197.0,Office,3859.0,65.44972577696527,30.60000038,76.59999847,2158629.0,0.0,1500229.0,658400.0,Compliant,45.43,0.64,0.0,0.69499158956912,0.30500841043087995,70586.0,23528.666666666668,0.0,1.0
56,NonResidential,Hotel,Seattle Hilton Hotel,DOWNTOWN,1969,1.0,24,332210,205970,126240,Hotel,348630.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,67.0,46.40000153,121.8000031,16163194.0,0.0,12204406.0,3958787.0,Compliant,295.33,0.89,0.0,0.7550739043285628,0.2449260338024774,126240.0,5260.0,0.6199993979711628,0.3800006020288372
57,NonResidential,Large Office,5th and Pine,DOWNTOWN,1973,1.0,5,168115,0,168115,Office,103362.0,Retail Store,65676.0,Data Center,493.0,78.0,56.29999924,176.6000061,9536161.0,0.0,9536160.0,0.0,Compliant,66.48,0.4,0.0,0.9999998951359986,0.0,168115.0,33623.0,0.0,1.0
58,NonResidential,Other,1525 4th Avenue,DOWNTOWN,1920,1.0,2,57428,0,57428,Other - Mall,51747.0,"Personal Services (Health/Beauty, Dry Cleaning, etc)",5681.0,Inconnu,14923.139939614732,65.44972577696527,21.70000076,48.79999924,1247362.0,0.0,714939.0,532423.0,Compliant,33.26,0.58,0.0,0.5731607985492584,0.42683920145074167,57428.0,28714.0,0.0,1.0
59,NonResidential,Small- and Mid-Sized Office,Gibraltar Tower,DOWNTOWN,1910,1.0,8,59400,0,59400,Office,34947.0,Retail Store,4993.0,Inconnu,14923.139939614732,14.0,85.40000153,398.7000122,5071974.0,0.0,5071973.0,0.0,Compliant,35.36,0.6,0.0,0.9999998028381061,0.0,59400.0,7425.0,0.0,1.0
60,NonResidential,Mixed Use Property,Mann Building,DOWNTOWN,1926,1.0,2,52549,0,52549,Other - Entertainment/Public Assembly,23500.0,Restaurant,23500.0,Office,5459.0,65.44972577696527,286.3999939,485.2999878,15026196.0,0.0,4632459.0,10393737.0,Compliant,584.31,11.12,0.0,0.3082921985045317,0.6917078014954683,52549.0,26274.5,0.0,1.0
62,NonResidential,Hotel,Roosevelt Hotel,DOWNTOWN,1930,1.0,20,98634,10043,88591,Hotel,83591.0,Parking,10043.0,Restaurant,5000.0,71.0,54.59999847,158.6000061,4841347.5,0.0,4290059.0,551288.0,Compliant,59.19,0.6,0.0,0.8861291200435416,0.11387077667942655,88591.0,4429.55,0.10182087312691364,0.8981791268730863
63,NonResidential,Hotel,Sheraton Seattle Hotel,DOWNTOWN,1982,1.0,34,994212,146694,847518,Hotel,994212.0,Parking,117668.0,Swimming Pool,0.0,63.0,80.90000153,182.5,80469216.0,11598686.0,45545529.0,23324992.0,Compliant,2451.58,2.47,0.1441381757714652,0.5659994127443717,0.2898622996401506,847518.0,24927.0,0.14754800786954894,0.8524519921304511
65,NonResidential,Hotel,Inn at the Market,DOWNTOWN,1985,1.0,7,71150,0,71150,Hotel,41340.0,Parking,13730.0,Retail Store,9604.0,98.0,93.09999847,215.8999939,5348309.0,0.0,3243900.0,2104408.0,Compliant,134.38,1.89,0.0,0.606528156843593,0.3934716561814211,71150.0,10164.285714285714,0.0,1.0
66,NonResidential,Hotel,Moore Hotel INC,DOWNTOWN,1908,1.0,7,122810,0,122810,Hotel,88360.0,Other - Entertainment/Public Assembly,26450.0,Retail Store,8000.0,99.0,44.0,68.19999695,5401277.5,0.0,1293561.0,4107716.0,Compliant,227.18,1.85,0.0,0.2394916758118797,0.7605082316174275,122810.0,17544.285714285714,0.0,1.0
67,NonResidential,Hotel,QUALITY INN,LAKE UNION,1959,1.0,5,113173,42546,70627,Hotel,70627.0,Parking,42546.0,Inconnu,14923.139939614732,86.0,74.80000305,165.6999969,5284343.5,0.0,2944680.0,2339663.0,Compliant,144.79,1.28,0.0,0.5572461366298387,0.4427537687510284,70627.0,14125.4,0.3759377236620042,0.6240622763379958
68,NonResidential,Hotel,Rainier Hospitality,LAKE UNION,2000,1.0,7,150453,34735,115718,Hotel,107547.0,Restaurant,3000.0,Inconnu,14923.139939614732,84.0,60.70000076,128.0,6715187.0,0.0,3396109.0,3319078.0,Compliant,199.95,1.33,0.0,0.5057355811535852,0.49426441884641487,115718.0,16531.14285714286,0.23086944095498263,0.7691305590450174
69,NonResidential,Hotel,Sequim Lodging Corp,LAKE UNION,1997,1.0,6,116300,28200,88100,Hotel,88490.0,Parking,28300.0,Inconnu,14923.139939614732,80.0,65.90000153,144.5,5827595.5,0.0,3188457.0,2639138.0,Compliant,162.39,1.4,0.0,0.547130802060644,0.4528691121406762,88100.0,14683.333333333334,0.24247635425623387,0.7575236457437661
70,NonResidential,Hotel,Homewood Suites by Hilton Seattle Downtonw,MAGNOLIA / QUEEN ANNE,1998,1.0,6,155602,36744,118858,Hotel,155602.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,81.0,43.90000153,107.4000015,6836900.0,0.0,4558937.0,2277962.0,Compliant,152.76,0.98,0.0,0.666813468092264,0.3331863856426158,118858.0,19809.666666666668,0.23614092363851363,0.7638590763614863
73,NonResidential,K-12 School,Seattle Hebrew Academy,EAST,1911,1.0,3,56072,0,56072,K-12 School,56072.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,76.0,57.70000076,81.09999847,3234787.75,0.0,551867.0,2682920.0,Compliant,146.34,2.61,0.0,0.17060377454440404,0.8293959936011258,56072.0,18690.666666666668,0.0,1.0
77,NonResidential,Hotel,Comfort Suites Seattle Center,MAGNOLIA / QUEEN ANNE,1999,1.0,4,122942,44891,78051,Hotel,78051.0,Parking,44891.0,Inconnu,14923.139939614732,94.0,68.40000153,136.6999969,5337334.0,0.0,2423730.0,2913604.0,Compliant,171.64,1.4,0.0,0.454108736683895,0.545891263316105,78051.0,19512.75,0.36513965935156417,0.6348603406484359
82,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services,CENTRAL,1962,1.0,2,54984,0,54984,Office,54984.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,71.0,61.40000153,139.6000061,3375211.0,0.0,1978230.0,1396981.0,Compliant,87.98,1.6,0.0,0.5861055797696796,0.4138944202303204,54984.0,27492.0,0.0,1.0
84,NonResidential,Senior Care Community,PSSA - The Mount,SOUTHWEST,1922,1.0,5,217603,0,217603,Senior Care Community,296313.0,Parking,0.0,Inconnu,14923.139939614732,54.0,144.3999939,235.0,42792072.0,0.0,11824772.0,30967300.0,Compliant,1727.11,7.94,0.0,0.27633090540696414,0.7236690945930359,217603.0,43520.6,0.0,1.0
85,NonResidential,Senior Care Community,Foss Home and Village,NORTHWEST,1970,1.0,2,93397,0,93397,Senior Care Community,93397.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,1.0,175.6000061,311.5,16402563.0,0.0,5679498.0,10723064.0,Compliant,609.1,6.52,0.0,0.3462567404862277,0.6537431985476904,93397.0,46698.5,0.0,1.0
86,NonResidential,Hotel,SCCA - ALLIANCE HOUSE,LAKE UNION,2008,1.0,6,84103,20732,63371,Hotel,63371.0,Parking,20732.0,Inconnu,14923.139939614732,74.0,58.5,154.1999969,3706100.25,0.0,2812688.0,893412.0,Compliant,67.06,0.8,0.0,0.7589346780352204,0.24106525450842836,63371.0,10561.833333333334,0.2465072589562798,0.7534927410437202
89,NonResidential,Medical Office,Polyclinic North && South,EAST,1965,1.0,3,179014,0,179014,Medical Office,179014.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,48.0,93.30000305,213.3999939,16701055.0,0.0,9886484.0,6814570.0,Compliant,430.84,2.41,0.0,0.5919676331824546,0.40803230694108844,179014.0,59671.333333333336,0.0,1.0
95,NonResidential,Hotel,Sorrento Hotel,EAST,1908,1.0,7,76631,0,76631,Hotel,76631.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,71.0,94.69999695,172.0,7258758.5,0.0,2660742.0,4598016.0,Compliant,262.75,3.43,0.0,0.3665560715375777,0.6334438595801196,76631.0,10947.285714285714,0.0,1.0
96,NonResidential,Mixed Use Property,Central Seattle,EAST,1983,1.0,6,99780,9341,90439,Medical Office,40174.0,Parking,20868.0,Office,17020.0,65.44972577696527,204.5,505.7999878,15473117.0,5327802.5,10145313.0,0.0,Compliant,481.97,4.83,0.3443263887941906,0.6556735142634803,0.0,90439.0,15073.166666666666,0.09361595510122268,0.9063840448987773
98,NonResidential,Retail Store,Firestone Store#012432,LAKE UNION,1929,1.0,2,58320,0,58320,Retail Store,72072.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,96.0,14.60000038,25.79999924,1049748.625,0.0,361803.0,687945.0,Compliant,39.06,0.67,0.0,0.34465679819299594,0.6553426064263719,58320.0,29160.0,0.0,1.0
100,NonResidential,Large Office,City Place III - SEDO,LAKE UNION,2010,1.0,5,316306,0,316306,Office,261826.0,Parking,150726.0,Other,15139.0,96.0,48.0,144.0,13795954.0,0.0,12871091.0,924861.0,Compliant,138.85,0.44,0.0,0.9329612870556107,0.06703856797434958,316306.0,63261.2,0.0,1.0
102,NonResidential,Hotel,Residence Inn Seattle - Lake Union,LAKE UNION,1990,1.0,7,282863,44766,238097,Hotel,235788.0,Parking,51537.0,Inconnu,14923.139939614732,37.0,82.5,184.0,19459304.0,0.0,10980652.0,8478651.0,Compliant,526.85,1.86,0.0,0.5642880135897974,0.4357119350209031,238097.0,34013.857142857145,0.15826035925518714,0.8417396407448129
103,NonResidential,Other,Key Arena,MAGNOLIA / QUEEN ANNE,1962,1.0,1,389000,0,389000,Other,368000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,64.30000305,151.6000061,23658978.0,6093150.0,14419146.0,688680.0,Compliant,607.41,1.56,0.25754071033837556,0.6094576866338013,0.02910861153850348,389000.0,389000.0,0.0,1.0
104,NonResidential,Other,Bagley Wright Theatre,MAGNOLIA / QUEEN ANNE,1962,1.0,1,91213,0,91213,Other,65000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,125.1999969,261.7000122,8141155.5,4120130.0,3754115.0,0.0,Compliant,344.2,3.77,0.5060866359818333,0.4611280302900491,0.0,91213.0,91213.0,0.0,1.0
106,NonResidential,Other,Armory,MAGNOLIA / QUEEN ANNE,1938,1.0,5,396085,0,396085,Other,278500.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,75.19999695,138.1000061,20955026.0,9763690.0,7252325.0,0.0,Compliant,804.2,2.03,0.46593547533656127,0.3460900024652797,0.0,396085.0,79217.0,0.0,1.0
107,NonResidential,Large Office,City Place IV - SEDO,LAKE UNION,2010,1.0,12,571329,0,571329,Office,598801.0,Parking,310699.0,Other,26203.0,91.0,63.40000153,174.1999969,39605888.0,0.0,32206199.0,7399685.0,Compliant,617.52,1.08,0.0,0.8131669462883903,0.1868329527165254,571329.0,47610.75,0.0,1.0
110,NonResidential,Other,Exhibition Hall,MAGNOLIA / QUEEN ANNE,1962,1.0,2,52000,0,52000,Other,52000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,52.40000153,110.4000015,2726369.0,1202380.0,1293349.0,0.0,Compliant,101.83,1.96,0.44101880559821505,0.47438516209654674,0.0,52000.0,26000.0,0.0,1.0
111,NonResidential,Other,Mercer Arena,MAGNOLIA / QUEEN ANNE,1928,1.0,1,60696,0,60696,Other,108000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,8.100000381,25.5,875943.3125,0.0,875943.0,0.0,Compliant,6.11,0.1,0.0,0.9999996432417537,0.0,60696.0,60696.0,0.0,1.0
112,NonResidential,Other,McCaw Hall,MAGNOLIA / QUEEN ANNE,1928,1.0,2,262048,0,262048,Other,296000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,70.0,171.1999969,20723248.0,5137220.0,13512686.0,0.0,Compliant,490.73,1.87,0.24789646873887722,0.6520544462914307,0.0,262048.0,131024.0,0.0,1.0
113,NonResidential,Small- and Mid-Sized Office,KCTS9,MAGNOLIA / QUEEN ANNE,1986,1.0,2,66240,2352,63888,Office,45900.0,Data Center,5181.0,Distribution Center,4551.0,65.44972577696527,74.90000153,235.1999969,4166306.25,0.0,4166305.0,0.0,Compliant,29.04,0.44,0.0,0.9999996999740478,0.0,63888.0,31944.0,0.035507246376811595,0.9644927536231884
114,NonResidential,Large Office,Bill and Melinda Gates Foundation,MAGNOLIA / QUEEN ANNE,2010,1.0,6,920598,303707,616891,Office,729584.0,Parking,185014.0,Other,6000.0,93.0,49.79999924,130.8000031,36667044.0,0.0,27597261.0,9069780.0,Compliant,674.09,0.73,0.0,0.7526448273277769,0.2473550908548832,616891.0,102815.16666666667,0.3299018681335393,0.6700981318664607
115,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,MAGNOLIA / QUEEN ANNE,1970,1.0,4,76213,25930,50283,Office,48546.0,Parking,21454.0,Other,2406.0,68.0,68.19999695,192.3999939,3476212.5,0.0,2944692.0,531520.0,Compliant,48.76,0.64,0.0,0.8470978111953743,0.15290204496992058,50283.0,12570.75,0.3402306693083857,0.6597693306916143
116,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),MAGNOLIA / QUEEN ANNE,2002,1.0,6,96910,36934,59976,Hotel,59976.0,Parking,36934.0,Inconnu,14923.139939614732,56.0,86.0,182.1999969,5155568.5,0.0,2637011.0,2518558.0,Compliant,152.14,1.57,0.0,0.5114879183546878,0.48851217862782736,59976.0,9996.0,0.3811164998452172,0.6188835001547828
117,NonResidential,Hotel,UNIVERSITY INN,NORTHEAST,1962,2.0,4,50017,0,50017,Hotel,50017.0,Swimming Pool,0.0,Inconnu,14923.139939614732,53.0,108.9000015,203.3000031,5448975.0,0.0,2128306.0,3320669.0,Compliant,191.2,3.82,0.0,0.3905883216568254,0.6094116783431747,25008.5,12504.25,0.0,1.0
119,NonResidential,K-12 School,St. Joseph K-8 School,EAST,1923,1.0,3,67743,0,67743,K-12 School,67743.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,34.0,39.09999847,82.30000305,2646879.0,0.0,1337786.0,1309093.0,Compliant,78.85,1.16,0.0,0.5054201570982277,0.49457984290177226,67743.0,22581.0,0.0,1.0
120,NonResidential,K-12 School,Holy Names Academy,EAST,1908,1.0,6,194104,0,194104,K-12 School,194104.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,100.0,32.0,54.0,6219841.5,0.0,1887893.0,4331949.0,Compliant,243.23,1.25,0.0,0.30352750950325663,0.6964725708846439,194104.0,32350.666666666668,0.0,1.0
121,NonResidential,Small- and Mid-Sized Office,2100 Building,SOUTHEAST,2003,1.0,3,99433,35752,63681,Office,63681.0,Parking,35752.0,Inconnu,14923.139939614732,63.0,76.90000153,241.5,4897760.0,0.0,4897760.0,0.0,Compliant,34.14,0.34,0.0,1.0,0.0,63681.0,21227.0,0.35955869781662025,0.6404413021833798
125,NonResidential,K-12 School,Mercer International Middle,GREATER DUWAMISH,1957,1.0,1,130862,0,130862,K-12 School,134446.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,61.0,48.0,85.59999847,6456026.0,0.0,2262820.0,4193207.0,Error - Correct Default Data,238.48,1.82,0.0,0.35049734929815957,0.6495028055958882,130862.0,130862.0,0.0,1.0
127,NonResidential,K-12 School,Orca K-8 School,SOUTHEAST,1989,1.0,3,59955,0,59955,K-12 School,59955.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,93.0,27.20000076,78.69999695,1633399.375,0.0,1436416.0,196983.0,Error - Correct Default Data,20.48,0.34,0.0,0.8794028098608768,0.12059696055656934,59955.0,19985.0,0.0,1.0
130,NonResidential,K-12 School,McClure Middle,MAGNOLIA / QUEEN ANNE,1964,1.0,2,93218,0,93218,K-12 School,93218.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,86.0,31.0,65.90000153,2887392.0,0.0,1486758.0,1400634.0,Error - Correct Default Data,84.75,0.91,0.0,0.5149138045682747,0.48508619543172526,93218.0,46609.0,0.0,1.0
131,NonResidential,Other,Lakeview,NORTHEAST,1941,1.0,4,56521,0,56521,Other,49000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,129.6999969,407.3999939,6357632.0,0.0,6357631.0,0.0,Compliant,44.32,0.78,0.0,0.9999998427087318,0.0,56521.0,14130.25,0.0,1.0
132,NonResidential,Other,Roosevelt Square,NORTHEAST,1929,1.0,2,206934,0,206934,Other,119146.0,Parking,0.0,Inconnu,14923.139939614732,65.44972577696527,35.70000076,72.59999847,4253577.5,0.0,2001103.0,2252474.0,Compliant,133.58,0.65,0.0,0.4704517550226838,0.5295481274292052,206934.0,103467.0,0.0,1.0
136,NonResidential,Hotel,Holiday Inn Express North Seattle Shoreline,NORTHWEST,2001,1.0,4,51390,0,51390,Hotel,51390.0,Parking,0.0,Inconnu,14923.139939614732,89.0,70.30000305,130.6999969,3611538.0,0.0,1398289.0,2213249.0,Compliant,127.29,2.48,0.0,0.3871727225353852,0.6128272774646149,51390.0,12847.5,0.0,1.0
137,NonResidential,K-12 School,Broadview-Thomson K-8,NORTHWEST,1963,1.0,2,131013,0,131013,K-12 School,131909.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,88.0,29.5,59.09999847,3894584.5,0.0,1775488.0,2119097.0,Error - Correct Default Data,124.92,0.95,0.0,0.4558863724743936,0.5441137559090065,131013.0,65506.5,0.0,1.0
138,NonResidential,K-12 School,Ingraham High,NORTHWEST,1959,1.0,1,245587,0,245587,K-12 School,245587.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,92.0,47.90000153,83.69999695,11765682.0,0.0,3926011.0,7839670.0,Compliant,443.73,1.81,0.0,0.3336832493008055,0.6663166657062464,245587.0,245587.0,0.0,1.0
139,NonResidential,Hotel,7066-Seattle-Northgate,NORTHWEST,2002,1.0,3,69138,0,69138,Hotel,70609.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,78.0,45.90000153,101.5999985,3242458.0,0.0,1802889.0,1439568.0,Compliant,89.02,1.29,0.0,0.5560253980159496,0.44397429357604634,69138.0,23046.0,0.0,1.0
144,NonResidential,Hotel,Alexis Hotel,DOWNTOWN,1904,1.0,5,190980,0,190980,Hotel,190980.0,Parking,19051.0,Inconnu,14923.139939614732,98.0,34.09999847,84.0,6505995.0,0.0,4402910.0,2103084.0,Compliant,142.39,0.75,0.0,0.6767466006352603,0.32325324566034863,190980.0,38196.0,0.0,1.0
145,NonResidential,Other,Benaroya Hall,DOWNTOWN,1998,1.0,6,284100,0,284100,Other - Entertainment/Public Assembly,189750.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,77.19999695,192.5,14641502.0,4311136.0,9803021.0,527343.0,Compliant,429.12,1.51,0.2944462938296904,0.6695365680378966,0.036017001534405416,284100.0,47350.0,0.0,1.0
147,NonResidential,Hospital,Swedish Ballard,BALLARD,1954,4.0,5,285333,0,285333,Hospital (General Medical & Surgical),302661.0,Parking,148865.0,Inconnu,14923.139939614732,14.0,225.0,479.5,68090728.0,0.0,35237205.0,32853512.0,Compliant,1990.5,6.98,0.0,0.5175037194491444,0.4824961190016943,71333.25,57066.6,0.0,1.0
148,NonResidential,K-12 School,West Woodland Elementary,Ballard,1991,1.0,2,55513,0,55513,K-12 School,59097.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,93.0,25.60000038,80.40000153,1513570.75,0.0,1513571.0,0.0,Error - Correct Default Data,10.55,0.19,0.0,1.0000001651723252,0.0,55513.0,27756.5,0.0,1.0
163,NonResidential,Other,Fire Station 10/FAC/EOC,DOWNTOWN,2006,1.0,4,61156,0,61156,Other,42755.0,Office,29219.0,Inconnu,14923.139939614732,65.44972577696527,130.1000061,338.2999878,9363374.0,0.0,6947270.0,2416104.0,Compliant,176.75,2.89,0.0,0.741962245660592,0.258037754339408,61156.0,15289.0,0.0,1.0
167,NonResidential,Other,Wing Luke Museum,DOWNTOWN,1910,1.0,4,72820,13820,59000,Museum,58000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,34.70000076,83.69999695,2010454.625,0.0,1311669.0,698785.0,Compliant,46.26,0.64,0.0,0.6524240754749687,0.34757561365007184,59000.0,14750.0,0.1897830266410327,0.8102169733589674
168,NonResidential,Hotel,Hampton Inn Seattle Center,MAGNOLIA / QUEEN ANNE,1996,1.0,4,162222,14200,148022,Hotel,113702.0,Parking,32692.0,Inconnu,14923.139939614732,76.0,69.90000153,150.5,7946961.0,0.0,4197462.0,3749499.0,Compliant,228.4,1.41,0.0,0.5281845475270358,0.4718154524729642,148022.0,37005.5,0.08753436648543354,0.9124656335145664
169,NonResidential,K-12 School,Franklin High,SOUTHEAST,1990,1.0,4,289588,0,289588,K-12 School,289588.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,90.0,30.5,78.5,8819852.0,0.0,6449764.0,2370086.0,Error - Correct Default Data,170.84,0.59,0.0,0.7312780305157048,0.26872174272312055,289588.0,72397.0,0.0,1.0
170,NonResidential,University,SCCC FINE ARTS BUILDING,EAST,1915,1.0,3,63330,0,63330,College/University,64820.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,47.20000076,111.1999969,3059758.0,0.0,1911064.0,1148694.0,Compliant,74.33,1.17,0.0,0.6245801138521413,0.37541988614785876,63330.0,21110.0,0.0,1.0
172,NonResidential,University,SSCC MAIN CAMPUS,DELRIDGE,1970,27.0,2,441071,0,441071,College/University,483000.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,79.30000305,192.8000031,38301744.0,0.0,25314575.0,12987166.0,Compliant,866.23,1.96,0.0,0.6609248654578236,0.3390750562167613,16335.962962962964,220535.5,0.0,1.0
173,NonResidential,Small- and Mid-Sized Office,Seattle Children's Hospital 70th/Sand Point Way Administrative Offices,NORTHEAST,2002,1.0,2,96300,0,96300,Office,92300.0,Data Center,4944.0,Inconnu,14923.139939614732,65.44972577696527,167.8000031,476.5,16319835.0,0.0,13973696.0,2346137.0,Compliant,222.02,2.31,0.0,0.8562400293875521,0.14375984806218936,96300.0,48150.0,0.0,1.0
174,NonResidential,Other,CSC Vehicle Maintenance (E),GREATER DUWAMISH,1950,1.0,1,67356,0,67356,"Repair Services (Vehicle, Shoe, Locksmith, etc)",68359.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,109.4000015,242.6999969,7475577.5,0.0,4182001.0,3293576.0,Compliant,204.08,3.03,0.0,0.5594217971788802,0.44057813593665507,67356.0,67356.0,0.0,1.0
175,NonResidential,K-12 School,Garfield High,CENTRAL,2008,1.0,3,254523,0,254523,K-12 School,254523.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,60.0,53.29999924,120.3000031,13567774.0,0.0,7835065.0,5732708.0,Error - Correct Default Data,359.09,1.41,0.0,0.5774760841387836,0.42252384215715855,254523.0,84841.0,0.0,1.0
176,NonResidential,K-12 School,Emerson Elementary,SOUTHEAST,2001,1.0,3,78804,0,78804,K-12 School,78804.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,92.0,31.70000076,76.90000153,2499140.0,0.0,1645214.0,853926.0,Error - Correct Default Data,56.82,0.72,0.0,0.6583120593484159,0.34168794065158414,78804.0,26268.0,0.0,1.0
177,NonResidential,K-12 School,Madrona K-8,CENTRAL,2002,1.0,3,66994,0,66994,K-12 School,66994.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,79.0,35.40000153,94.09999847,2371304.5,0.0,1824845.0,546459.0,Error - Correct Default Data,41.74,0.62,0.0,0.7695532142750963,0.2304465748704985,66994.0,22331.333333333332,0.0,1.0
178,NonResidential,K-12 School,Van Asselt Elementary,GREATER DUWAMISH,2000,1.0,3,98357,0,98357,K-12 School,98357.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,88.0,35.09999847,77.80000305,3456131.5,0.0,1927067.0,1529064.0,Error - Correct Default Data,94.64,0.96,0.0,0.5575791893335077,0.44242066599607105,98357.0,32785.666666666664,0.0,1.0
179,NonResidential,Small- and Mid-Sized Office,Seattle's Union Gospel Mission - Admin,GREATER DUWAMISH,1958,1.0,1,54765,0,54765,Office,25765.0,Other,25000.0,Inconnu,14923.139939614732,65.44972577696527,83.80000305,234.8999939,4253369.5,0.0,3569337.0,684032.0,Compliant,61.21,1.12,0.0,0.8391786793975929,0.16082120304854775,54765.0,54765.0,0.0,1.0
180,NonResidential,Other,Hope Place,GREATER DUWAMISH,2009,1.0,5,89821,0,89821,Other - Lodging/Residential,46483.0,Office,37938.0,Food Service,4579.0,65.44972577696527,21.89999962,24.60000038,1950092.5,0.0,67462.0,1882631.0,Compliant,100.46,1.12,0.0,0.03459425642629773,0.9654059999717962,89821.0,17964.2,0.0,1.0
182,NonResidential,University,Otto Miller Hall,MAGNOLIA / QUEEN ANNE,1980,1.0,2,52611,0,52611,College/University,52611.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,65.44972577696527,78.30000305,180.6999969,4116871.5,0.0,2479273.0,1637598.0,Compliant,104.26,1.98,0.0,0.6022225857668864,0.39777729278166685,52611.0,26305.5,0.0,1.0
183,NonResidential,Residence Hall,Emerson Hall,MAGNOLIA / QUEEN ANNE,2001,1.0,4,139600,37500,102100,Residence Hall/Dormitory,135520.0,Inconnu,36804.1605811462,Inconnu,14923.139939614732,89.0,32.79999924,70.19999695,4448582.5,0.0,2316298.0,2132284.0,Compliant,129.39,0.93,0.0,0.5206822622711841,0.47931762533346295,102100.0,25525.0,0.2686246418338109,0.7313753581661891
